Gene	logFC	AveExpr	t	P.Value	adj.P.Val	B
Usp7	-0.361955558722215	5.13868542341221	-0.310910866610106	0.756848457208917	0.913378916881906	-6.40372015688262
Rps19bp1	0.11116890338927	3.6303900485644	0.310799765728999	0.756932543769931	0.913378916881906	-6.37937064549784
1500011K16Rik	-0.143505457271427	4.03169163698051	-0.310777631316562	0.756949296523555	0.913378916881906	-6.39341011750641
Gm11032	-0.224141498508558	-1.92037550863365	-0.310509628681777	0.757152147503261	0.913460267304098	-5.74719536210713
Tmem131	-0.0669321951627745	6.57985421631984	-0.310501871351491	0.757158019275234	0.913460267304098	-6.59734779623439
Sim1	-0.230178572403168	-0.742493931621265	-0.310347691527887	0.75727472590005	0.913460267304098	-5.77981109549328
Chil3	0.277807764864592	3.35396944957937	0.310313611668477	0.757300523459474	0.913460267304098	-6.30636050363653
Toporsos	-0.182300927591042	2.5180560382637	-0.310289128431286	0.757319056798372	0.913460267304098	-6.08767691169584
Dolk	-0.068988322505766	4.19307842591502	-0.310277527467223	0.757327838554516	0.913460267304098	-6.40812532560026
Recql	0.0950184579637039	4.26800950153614	0.310167795987569	0.75741090522688	0.91349791226049	-6.45566412055228
Gdf10	0.29619137179636	4.22994566055588	0.310092025814544	0.757468264880739	0.91350454947211	-6.27999111073467
Gpx3	-0.128694729001193	9.75353580330715	-0.309937097418233	0.75758555326775	0.913526333336898	-6.61416321680198
Exosc1	0.0639434212503736	4.27671371613637	0.309782902568439	0.757702291992768	0.913526333336898	-6.42408093345187
Epb41l1	0.0890241533669462	5.22760662677164	0.309751039359334	0.757726415879456	0.913526333336898	-6.51787401359948
Nppc	0.243405198376589	-1.55355644720936	0.309740896216798	0.757734095383242	0.913526333336898	-5.76009778811114
Gcdh	0.0682331183512399	4.27836927735266	0.309725678921398	0.757745616639348	0.913526333336898	-6.42440713460288
Acot8	0.129186576569074	2.63364933022326	0.309616680704692	0.757828142529932	0.913563303825859	-6.18960640158263
Nup214	0.13470194954412	5.53563429557884	0.309428999452522	0.757970248373548	0.913672088090079	-6.54538201388725
Ascc2	-0.0523476025754372	5.6067912160138	-0.309291584079257	0.75807429991314	0.913734989207655	-6.53630245479426
Gm45716	-0.180125583299027	0.0492420831998509	-0.309181932249702	0.758157331988311	0.913772547913663	-5.82259832948779
Gm10036	-0.279615195945125	-0.474586432904982	-0.309010591977801	0.758287082351972	0.913825528717218	-5.79855815571156
Asb18	0.216804499250006	-0.276586385927403	0.308986879386286	0.758305039667818	0.913825528717218	-5.80793982240285
D1Ertd622e	0.0881946795142268	5.35793657405068	0.308865839646658	0.758396703967845	0.913825892940259	-6.53611741017834
Sult4a1	-0.233484903324173	-1.43238644647897	-0.308768000907592	0.758470800515555	0.913825892940259	-5.75839562293476
Slc51b	0.20776028258743	-1.96556707038157	0.308710332026911	0.758514476149634	0.913825892940259	-5.75498153809566
Syvn1	-0.0742017785768294	5.19375909395804	-0.308667614501508	0.758546828855154	0.913825892940259	-6.49291855962949
Vmn2r1	-0.215203268446742	-1.93336575398578	-0.308617125663733	0.758585067828593	0.913825892940259	-5.74630978593368
Bola1	-0.13446135880341	3.09274837078619	-0.308575505288359	0.758616590506264	0.913825892940259	-6.24892552998681
Smpdl3a	-0.101277328059016	6.91018030279367	-0.308290655446068	0.758832342720342	0.913932125567696	-6.61783559095298
Lsmem1	-0.246521307922337	-0.631421825054649	-0.308261544726615	0.758854392970875	0.913932125567696	-5.77371334312862
Fdx1	-0.106737615256847	3.32328018526432	-0.308253584750174	0.758860422381851	0.913932125567696	-6.27742555032571
Abcc6	-0.205727320710865	-1.95279942987457	-0.308023512151069	0.759034701017354	0.914046039427921	-5.74740790492302
Mbd5	-0.0815938608674375	4.44336742654182	-0.307987983800337	0.759061614649484	0.914046039427921	-6.42854041569648
Repin1	0.0803053001615948	3.04596738336488	0.307800453294408	0.759203678738103	0.914046039427921	-6.24905941142317
Arid3a	-0.087198657328157	4.10314276681348	-0.307788179452332	0.759212977100218	0.914046039427921	-6.39034215367454
Trabd2b	-0.172636091123426	5.52035375983693	-0.307786242893101	0.759214444193309	0.914046039427921	-6.46789323364305
2310007B03Rik	0.222893756830268	-0.608068424823119	0.307711991720653	0.759270695856025	0.914051293528309	-5.77822590858583
Uggt1	-0.0711117121059669	5.13187155318736	-0.307638052134886	0.759326712759647	0.914056264314196	-6.48964365432665
Acap3	-0.27097803001431	4.45420026131223	-0.307459557259979	0.759461946459263	0.914156586868902	-6.32861796806809
Ptbp2	-0.105228969972081	4.47943417436324	-0.307360026918842	0.759537357249021	0.914184892409043	-6.43894557130228
Gnal	0.100504551781402	3.22840200970022	0.307230454609718	0.759635533330682	0.914190027510994	-6.29832565352324
Rpl34	0.116225792343344	6.72205834170925	0.307192312878406	0.759664433823079	0.914190027510994	-6.61174858044558
Nr1h5	-0.205335521949664	-1.48269848613612	-0.307148924763041	0.759697309987139	0.914190027510994	-5.75240901526587
Nipal4	0.243912728118758	0.0980352934505958	0.307020307711026	0.759794768668765	0.914210419920031	-5.84536378084866
Ube2g2	0.0497889091137269	5.9067792478765	0.30675322904462	0.759997158141183	0.914210419920031	-6.56395976750025
Sdhaf4	0.0990173614103252	4.19752196580988	0.306745460187422	0.760003045553089	0.914210419920031	-6.42640718249215
Dnaaf3	-0.16491255661058	1.56558355918001	-0.306690069384149	0.760045022341758	0.914210419920031	-5.98625602620465
Ppp1r26	0.152597021934461	-0.324545895538204	0.306607443535915	0.760107639996225	0.914210419920031	-5.8101845888882
Tmem239	-0.218960708281925	-1.50022225897404	-0.306560927143119	0.760142892958021	0.914210419920031	-5.75410866282995
Dclre1a	0.209377799215951	3.30087838149483	0.306522083924166	0.760172331110763	0.914210419920031	-6.32603903027429
Tmem65	-0.0809935887321445	6.39903837508419	-0.306510776774784	0.760180900539176	0.914210419920031	-6.58839255059434
Optc	-0.314000249789205	-0.746724146266926	-0.306406107300332	0.76026022855526	0.914210419920031	-5.77064910032034
Ccsap	0.0997403786487108	1.75894662082807	0.306377969194946	0.760281554602149	0.914210419920031	-6.05280102998505
Glt8d2	-0.165632085262772	1.87559616657006	-0.306370189507207	0.760287450909261	0.914210419920031	-5.9513300110684
Syne2	-0.282916860651959	4.34539177787495	-0.306304794097185	0.760337015341075	0.914210419920031	-6.34483100748852
Bag1	-0.110244803829064	7.10483935598899	-0.30622220222055	0.760399614741989	0.914223287830663	-6.61726278070418
Rabepk	-0.133479301845904	3.64122420203965	-0.306132927693136	0.760467280973084	0.914241104025234	-6.33541494058131
H3f3b	-0.072482178387534	9.61545399225423	-0.305980000284324	0.760583197691551	0.914241104025234	-6.61397115568628
Olfr1274-ps	-0.225743676912809	-1.74933727755896	-0.30597041449015	0.760590463765195	0.914241104025234	-5.75153080682229
9030612E09Rik	-0.227566217636883	-0.471861934572035	-0.305928775435297	0.760622026600467	0.914241104025234	-5.7963171358191
Cers1	-0.238280968068336	-1.32406097121443	-0.305785974695088	0.760730274137509	0.914308829174208	-5.75676986117144
Adam33	0.179829930903944	3.10361935837935	0.305535025306673	0.760920513423596	0.914447749304872	-6.26998453680147
Abcb4	-0.136389693762058	2.3589720221115	-0.30538678217897	0.76103290027037	0.914447749304872	-6.08840565747853
1110008P14Rik	0.1364170569049	4.14359727998235	0.30536199979372	0.761051688923729	0.914447749304872	-6.42164939291647
Pou2f1	0.109624491660351	4.49978185373008	0.305359611237231	0.761053499804651	0.914447749304872	-6.44552023299286
Patj	-0.123470866496802	1.96025474622796	-0.305283548041345	0.761111167715486	0.914454667199291	-6.06165027980683
Clcn2	-0.259774983724198	0.817574501271865	-0.305154307375191	0.761209155656748	0.914510024282158	-5.85489949805222
Tk1	0.0949950448222884	4.533641141707	0.304982872070277	0.761339140856493	0.914603812420075	-6.46320030278302
Plekhf1	-0.0926625175207847	4.76674221996828	-0.304661905154453	0.761582522020062	0.914833802107426	-6.42962217489614
Tlnrd1	-0.0857647602698645	4.89469932491921	-0.304390648288275	0.761788228112021	0.915018507188147	-6.47172066553547
Pde4d	0.134901170784074	4.10853022234083	0.304311365151516	0.761848355277458	0.915028337531036	-6.37956424222319
Ppp4r1	-0.324951685532969	5.24705207651179	-0.30391554997912	0.762148557676711	0.915326492502927	-6.42779860234793
Pfdn1	-0.0967230616081219	5.62342353475354	-0.303721330009735	0.762295875429356	0.915390949511362	-6.53845278251072
Tcte2	0.181276651923829	-1.31744336624427	0.303656987910246	0.762344681486151	0.915390949511362	-5.76836937981146
Sdr42e1	0.111303527382267	2.48984769988631	0.303573990914192	0.762407639456067	0.915390949511362	-6.14687783334978
Kcnc4	-0.357428469523957	0.0387253026516955	-0.30357077046769	0.762410082381398	0.915390949511362	-5.79066022754413
Fam111a	0.0808451059462318	5.79343382123709	0.303295839312403	0.762618645082562	0.915545699147013	-6.57077219517059
Ush2a	0.267442053444174	-2.16569597507625	0.303263847876166	0.762642914922983	0.915545699147013	-5.75169758917826
Cysrt1	0.232452485864999	-1.9427360401986	0.303105900741974	0.762762742730042	0.91557433628936	-5.75304900869526
Slc38a7	0.0629263755096392	4.98604666316345	0.303095389337199	0.762770717494474	0.91557433628936	-6.49807183859936
Zfp668	0.0910447169080885	3.3546481487285	0.30283375330738	0.762969223114223	0.915747869512351	-6.31773265988085
Lrp8	-0.148045484570147	2.38723322358714	-0.302718190008128	0.763056907111002	0.915747869512351	-6.18355775219636
Olfr1130	0.188492369807904	-1.70839030351099	0.302679574227013	0.763086207642914	0.915747869512351	-5.757544800765
Otud1	0.090881645659141	3.17415062201574	0.302572620272434	0.763167363006157	0.915747869512351	-6.30277269271575
Nrros	0.0747434611345205	6.8596920170558	0.30256228099642	0.763175208464511	0.915747869512351	-6.62288153879018
Polg2	-0.251224362142356	0.541640022240305	-0.30234985392342	0.763336403956121	0.915823730513261	-5.85625211049941
Sept3	-0.190760567618782	1.26804204324415	-0.302341943735954	0.763342406626148	0.915823730513261	-5.95962207766316
Dpy30	0.0892397737862255	4.68858868860273	0.301941186341225	0.763646541643441	0.915986741609371	-6.47716543991126
Olfr552	0.200749261111757	0.512874553463367	0.301921310048859	0.763661626744644	0.915986741609371	-5.92369415771988
Shq1	0.0831524122599402	3.29633832358635	0.30190181089138	0.763676425708706	0.915986741609371	-6.36115853966141
Nup62	0.0675017587623377	5.09302143161598	0.301888844450199	0.763686266690329	0.915986741609371	-6.5075567078904
Scaf4	0.0741162552999249	4.60700958252896	0.301691173313695	0.763836295575127	0.91610431528128	-6.44436828077016
Cenpk	-0.197389272624809	1.0912846721734	-0.301558410590138	0.763937065218478	0.916116502946747	-5.91492361413175
Trir	0.0981648505533713	5.71015070970246	0.30149240165807	0.763987168880712	0.916116502946747	-6.5543216797514
Mtf1	-0.103707121899695	4.21890575012352	-0.301472241017817	0.764002471888661	0.916116502946747	-6.3979480225749
Tm2d3	-0.0700391313712868	4.20913470738247	-0.30132835597188	0.764111691098153	0.916133888361447	-6.4221863165684
Sdhb	-0.0901132680633072	6.72723297241721	-0.301154855709369	0.764243396794168	0.916133888361447	-6.6088078452841
Pam16	-0.324345822923208	1.47684960507618	-0.301130419989701	0.76426194674146	0.916133888361447	-5.97177591424114
Snrpd2	0.15032309553945	6.03455602996417	0.301068153920914	0.764309215559194	0.916133888361447	-6.57950365037411
Dab1	-0.209178969260152	-2.13550334447945	-0.301055489928554	0.764318829443669	0.916133888361447	-5.74731398706223
Eif5a	-0.0660198089141659	8.69125585320731	-0.301042085734786	0.76432900529338	0.916133888361447	-6.62964383758335
Npff	0.278984997653204	-1.60081204745239	0.300914498514645	0.7644258657483	0.916172365256821	-5.76363331081552
Mrpl42	-0.0936799057109775	5.48643076144033	-0.300795739897515	0.764516027175929	0.916172365256821	-6.53324406382744
Rnf2	-0.0898629905504059	5.73569798176024	-0.300794286770934	0.764517130408451	0.916172365256821	-6.5448121751189
Srgap2	0.0795319613702985	6.6967946416218	0.300695715940831	0.764591967800597	0.916199721432237	-6.6173955453653
Tln1	-0.0822775341358013	9.06831492691832	-0.300463036128086	0.76476863294007	0.916349084333579	-6.62397150189023
Hars	-0.0465564578317982	6.005192922176	-0.300371624968881	0.764838041464377	0.916358970082174	-6.56892781073703
Rfk	-0.0524695788325189	5.67377366811526	-0.300298128657141	0.764893848640109	0.916358970082174	-6.54527258688271
Zdhhc12	-0.113795372496644	3.06847664506831	-0.300146755385519	0.765008793236741	0.916358970082174	-6.23043450283509
Copg1	-0.0523383672778297	7.74672775666242	-0.300131880710015	0.765020088538808	0.916358970082174	-6.63274914279746
Prmt7	0.064087540696721	4.62063909082376	0.300109641616323	0.765036976214722	0.916358970082174	-6.46945302252443
Zscan29	-0.0773087093337137	4.60127613103852	-0.299989552204889	0.765128170352139	0.916405891278439	-6.42074928834447
Syt14	-0.231554198042224	-1.57906985285983	-0.299845062114659	0.765237898421479	0.916427668878321	-5.75488596322943
Psma1	0.0634395475959666	6.93726054207815	0.299788359251986	0.76528096079286	0.916427668878321	-6.62200141499539
Selenoi	-0.0876514287775902	4.61496218915902	-0.299760102504412	0.765302420349057	0.916427668878321	-6.43508942194736
Zfp990	-0.119032782144764	3.29132973771841	-0.299467080967309	0.765524966097067	0.91663185173776	-6.25787858139937
Shisa2	0.26458993551997	0.785247931821482	0.299348030326069	0.765615389046433	0.91667781509155	-5.88645194750278
Rnf115	-0.0665857757563051	5.64521467072662	-0.299260064240536	0.765682204333466	0.916693218712079	-6.54909471084478
Cysltr2	-0.185876780923912	0.0223081034862131	-0.299153982900497	0.765762781566993	0.916693218712079	-5.84570286875699
Slc38a4	-0.215983909635106	1.745050533473	-0.299125566066493	0.765784366857797	0.916693218712079	-5.97857362944982
Eed	0.0904106531854972	5.14983966353668	0.298962769379793	0.76590803002487	0.916734131359757	-6.51041942116554
Mrps16	-0.104217235899318	3.41340225955067	-0.298921292703757	0.765939537397794	0.916734131359757	-6.30442419787826
Mcm7	-0.0828538946224567	5.04200397380372	-0.298850656919503	0.765993196128779	0.916734131359757	-6.49313525958129
Dmtf1	-0.270074301972836	4.46325770642257	-0.298806548582524	0.766026703770187	0.916734131359757	-6.3497465089169
Exoc4	0.053500481453358	6.2036376291826	0.298469033795164	0.766283117381466	0.916978696813526	-6.58418918742338
Gm17019	-0.21284503904861	-2.27111670010319	-0.298362147092965	0.766364325819038	0.916979326053429	-5.74613164709245
Atp6v0a4	-0.199376429299568	0.688874816226286	-0.298331315775492	0.766387750765477	0.916979326053429	-5.82795758642312
Gcg	-0.201722296707238	-1.85549512486898	-0.298165826618469	0.76651348946333	0.91703347306271	-5.75452627477816
Ppid	0.0782384307494995	4.85423537086265	0.298134727681777	0.766537119144437	0.91703347306271	-6.48009112855103
mt-Cytb	0.0763111631118161	11.5498644803243	0.298060694717062	0.766593371972555	0.917038492507709	-6.5786482953929
Smarcd3	0.121197008587355	3.3144891490569	0.29782332650812	0.766773741099066	0.917062150687878	-6.29816614562201
Rpl7a-ps5	-0.222891343299055	-2.16989199045999	-0.297786788911238	0.766801506093537	0.917062150687878	-5.74842550373285
Zfp746	0.0697787548370822	4.61397420552948	0.297732844187726	0.766842499358949	0.917062150687878	-6.43941874395234
Hjurp	0.0931174493451369	5.30963372416422	0.297724970531093	0.766848482704243	0.917062150687878	-6.53213464696988
Stk32a	-0.186202023768067	-0.615575544431861	-0.297691351373847	0.766874030717735	0.917062150687878	-5.78108602084738
Agtrap	-0.0719539098982362	5.39329714097374	-0.297603037380471	0.766941143899354	0.917062150687878	-6.52043840402267
Rpl27a	-0.117529129568263	7.94170363750834	-0.297507443487519	0.767013791370556	0.917062150687878	-6.63444257014559
Itga6	0.255659002412136	5.53177083895846	0.297454259570667	0.767054209891459	0.917062150687878	-6.5394399836077
Efna3	-0.23002523257932	0.626216492105014	-0.297386600071526	0.767105630449962	0.917062150687878	-5.82297210054684
Carnmt1	-0.113700119909413	3.68471566962564	-0.297349622243112	0.767133733681685	0.917062150687878	-6.34276818248663
Slc46a2	0.224320756939124	-2.03327464699522	0.29723792230036	0.767218627788532	0.917101401039749	-5.75494151162091
Mphosph8	-0.0841073235248598	4.61486905053882	-0.296922251710498	0.767458558959499	0.91732595838177	-6.4456224475244
Cyba	-0.135667368277823	7.39143701116637	-0.296778364330648	0.767567930744735	0.917394441142497	-6.62880625517686
Dynlt1b	0.0739734374307577	6.74272771446519	0.296681717419018	0.767641396727612	0.917420003036202	-6.61613781130539
Baiap3	0.224781266273773	-2.06186716968378	0.296529956568399	0.767756761785404	0.917495632291681	-5.75333677656375
Dimt1	0.0891515105465488	3.92033885002	0.296304012651035	0.767928528830447	0.91763864902165	-6.4155536077911
Klre1	0.224864893768701	-0.781202138824547	0.295911108941672	0.768227249778678	0.917933340032639	-5.79779621961768
